PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
45	Unknown	173	0.1076167	0.4873167	0.57965	788.4791	10000.70703125	49524.2265625	null	[M+H]+	M + 1	isotope of 44	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	417.663	787.98715:600 788.06464:929 788.15024:64 788.2141:14 788.24942:205 788.31917:101 788.36579:73 788.47913:19426 788.59383:37 788.68372:35 788.75166:14 788.76871:22 788.79744:20 788.8163:6 788.84689:17 788.89027:25 788.91213:22 788.98136:612 789.02292:186 789.07135:80 789.09591:82 789.1375:24 789.15452:13 789.16745:15 789.23448:122 789.2666:27 789.30508:102 789.3357:18 789.35426:40 789.41684:197 789.4821:6033 789.55524:66 789.58401:52 789.63891:21 789.7032:50 789.73221:59 789.79613:22 789.81347:11 789.84231:64 789.87405:4 789.91122:37 789.98706:710 790.0979:180 790.14895:32 790.17945:82 790.23775:190 790.28295:12 790.32522:89 790.37292:95 790.4162:126 790.48315:1967 790.58018:243 790.635:11 790.67709:125 790.75394:76 790.80487:13 790.8346:66 790.88827:11 790.92024:28 790.93419:15 790.98934:294 791.0895:129 791.13041:18 791.17174:52 791.22692:92 791.24839:81 791.27979:32 791.34194:320 791.39313:88 791.45845:1961 791.60281:241 791.68007:52 791.71464:20 791.742:25 791.77993:302 791.83533:28 791.85915:59 791.89284:22 791.91245:13 791.99913:238 792.11459:336 792.18946:38 792.21661:39 792.24903:58 792.30019:102 792.34967:158 792.38549:93 792.45289:976 792.53439:21 792.55407:87 792.62058:633 792.69925:85 792.72709:28 792.78217:132 792.85306:41 792.97113:303 793.02183:43 793.08308:48 793.12568:118 793.17706:14 793.20057:45 793.23683:99 793.30176:91 793.34359:90 793.37595:152 793.44064:1052	
46	w/o MS2:Mevastatin	173	0.09723333	0.4873167	0.6581333	803.4708	16206.1533203125	83535.71875	null	[M+H]+	M + 0		null	803.47101	C23H34O5		AJLFOPYRIVGYMJ-INTXDZFKSA-N	CC[C@H](C)C(=O)O[C@H]1CCC=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O	530	True	True	False	null	null	null	null	100	677.5293	802.99989:1781 803.08071:136 803.14789:68 803.19335:6 803.23064:38 803.26581:33 803.32605:302 803.47078:33371 803.54329:110 803.56874:14 803.78834:22 803.81271:28 803.83666:39 803.99097:7003 804.09029:43 804.1469:69 804.17136:7 804.18366:4 804.2142:17 804.29769:105 804.32427:110 804.37873:46 804.47966:22280 804.59016:72 804.62157:13 804.69114:25 804.76438:20 804.82894:1290 804.90702:28 804.99382:2993 805.06595:103 805.10235:49 805.16452:1933 805.25567:54 805.28652:72 805.32428:56 805.34927:58 805.48013:8898 805.59723:138 805.69828:76 805.75945:16 805.83454:989 805.8892:11 805.95203:91 805.99369:474 806.07512:35 806.12539:99 806.17136:333 806.26102:98 806.30546:53 806.33189:30 806.36927:66 806.46544:2610 806.54403:97 806.59144:159 806.65285:42 806.68297:47 806.72381:105 806.75787:45 806.8005:281 806.85023:15 806.89933:70 806.95224:257 806.99888:73 807.021:33 807.06548:25 807.13354:195 807.18853:29 807.22818:46 807.27998:151 807.31879:51 807.46015:1465 807.52872:243 807.5807:129 807.63266:164 807.67124:89 807.69423:11 807.72355:51 807.75484:64 807.80665:49 807.82103:9 807.84696:18 807.90966:4 807.96339:86 807.99244:17 808.0357:204 808.09132:333 808.13803:46 808.21289:207 808.32678:41 808.4257:273	83.04753:83 85.02514:16 85.02954:68 107.05013:18 149.05667:61 163.11154:136 175.10699:8 203.10634:25 205.12058:46 219.17545:236 221.11203:158 267.1265:19 277.17851:59 285.18475:30 287.16268:30 295.19125:132 415.17156:36 509.28268:13 509.30486:13 527.2841:122 527.31855:14 569.3146:42 596.3727:14 599.35469:202 637.27071:275 640.38016:127 641.33623:112 641.36512:411 747.41951:16 787.418:50 787.47756:1867 801.00922:175 801.05998:100 801.10312:75 802.45309:17 802.81101:50 802.92745:50 802.989:150 803.02115:75 803.07154:84 803.24146:67 803.28835:50 803.31364:75 803.35063:100 803.38791:135 803.47145:59077 803.55064:30 803.83149:84 803.99209:958 804.08821:267 804.42907:67 804.45644:67 804.72055:75 805.80269:33 806.86893:84 808.53847:151 810.9131:50 811.11698:50 812.43567:50 812.94298:34
47	Unknown	173	0.2495	0.4873167	0.5658166	804.4797	11295.3232421875	56837.1171875	null	[M+H]+	M + 1	isotope of 46	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	406.4992	803.99097:7003 804.09029:43 804.1469:69 804.17136:7 804.18366:4 804.2142:17 804.29769:105 804.32427:110 804.37873:46 804.47966:22280 804.59016:72 804.62157:13 804.69114:25 804.76438:20 804.82894:1290 804.90702:28 804.99382:2993 805.06595:103 805.10235:49 805.16452:1933 805.25567:54 805.28652:72 805.32428:56 805.34927:58 805.48013:8898 805.59723:138 805.69828:76 805.75945:16 805.83454:989 805.8892:11 805.95203:91 805.99369:474 806.07512:35 806.12539:99 806.17136:333 806.26102:98 806.30546:53 806.33189:30 806.36927:66 806.46544:2610 806.54403:97 806.59144:159 806.65285:42 806.68297:47 806.72381:105 806.75787:45 806.8005:281 806.85023:15 806.89933:70 806.95224:257 806.99888:73 807.021:33 807.06548:25 807.13354:195 807.18853:29 807.22818:46 807.27998:151 807.31879:51 807.46015:1465 807.52872:243 807.5807:129 807.63266:164 807.67124:89 807.69423:11 807.72355:51 807.75484:64 807.80665:49 807.82103:9 807.84696:18 807.90966:4 807.96339:86 807.99244:17 808.0357:204 808.09132:333 808.13803:46 808.21289:207 808.32678:41 808.4257:273 808.47161:436 808.57391:825 808.64732:104 808.70638:50 808.73547:96 808.76992:20 808.80717:18 808.83552:16 808.88728:163 808.99604:268 809.03325:29 809.07719:443 809.16032:114 809.22437:120 809.28067:18 809.33355:81 809.39156:210 809.44308:321	
48	Unknown	173	0.2495	0.4873167	0.6718	837.6161	9942.560546875	46329.6015625	null	[M+H]+	M + 0	adduct linked to 51_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	306.5013	837.1357:37 837.22897:870 837.28884:46 837.32:43 837.38683:294 837.4781:1024 837.61643:23373 837.71072:13 837.74932:31 837.81963:129 837.88475:25 837.90777:9 837.94373:34 837.97979:85 838.03535:140 838.07083:72 838.16073:677 838.22761:282 838.30049:32 838.33636:26 838.39067:112 838.4859:3353 838.6195:10782 838.72086:27 838.75715:20 838.82945:163 838.91486:45 838.98376:1235 839.08921:33 839.16685:214 839.22887:100 839.2857:54 839.33398:136 839.39757:1597 839.4889:2225 839.62223:2774 839.70964:4 839.74065:49 839.77753:60 839.82334:42 839.889:27 839.93237:4 839.98945:522 840.05001:61 840.10923:29 840.12984:58 840.188:111 840.24291:37 840.28123:22 840.3228:49 840.39821:1227 840.49357:699 840.62223:742 840.7008:34 840.75174:6 840.82403:96 840.92033:77 840.99253:351 841.11809:155 841.17846:85 841.20584:6 841.21979:9 841.26109:33 841.27875:86 841.31653:38 841.43:2603 841.51977:2372 841.61429:190 841.66276:33 841.69202:46 841.72321:16 841.7663:48 841.83788:74 841.89201:35 841.93771:13 841.96058:56 841.99521:152 842.064:43 842.12031:145 842.16394:57 842.20432:29 842.24017:52 842.28975:24 842.31975:57 842.4339:1353 842.52129:1925 842.59574:73	
49	Unknown	173	0.0714	0.4873167	0.7969667	843.5367	14039.8994140625	74138.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	301.3496	843.04278:22 843.11085:166 843.17224:232 843.25506:95 843.32751:83 843.3969:139 843.53674:26996 843.64438:9 843.85523:38 843.90584:6 843.93768:23 843.95301:17 843.97849:28 844.073:1033 844.12801:74 844.18356:76 844.23734:16 844.26801:73 844.30099:74 844.35866:33 844.39595:122 844.45063:149 844.54092:14813 844.67593:26 844.7166:27 844.7499:19 844.79133:38 844.82301:4 844.86449:20 844.88829:13 844.97557:17 844.99908:14 845.02867:60 845.07869:522 845.13602:32 845.1568:9 845.2046:60 845.24479:37 845.28652:88 845.33196:56 845.39153:229 845.542:5064 845.66654:58 845.74325:9 845.81382:61 845.88306:33 845.91523:19 845.94047:11 845.97857:63 846.00205:7 846.06062:305 846.13868:33 846.18636:85 846.28064:961 846.3427:14 846.38552:166 846.54108:1495 846.60103:40 846.62436:38 846.69652:134 846.74992:70 846.81299:45 846.85011:21 846.91096:115 846.93299:9 846.99024:205 847.05587:167 847.11566:18 847.1737:79 847.20166:16 847.22478:51 847.28425:480 847.34699:92 847.3835:77 847.42687:169 847.51733:1458 847.60222:60 847.63668:80 847.72008:8 847.75911:42 847.7983:34 847.83286:109 847.89295:42 847.94432:21 848.00403:218 848.06785:131 848.16988:125 848.20598:50 848.23073:8 848.28677:425 848.3685:306 848.42512:184 848.49206:1699	83.04418:43 163.10901:8 163.11662:68 205.12181:25 219.17176:430 221.11765:79 269.15958:48 287.15684:40 397.15925:47 599.3725:115 625.36586:88 639.28529:45 641.37862:119 677.36647:31 681.42223:46 787.47793:66 803.4813:1695 815.4844:17 825.4087:102 826.10525:17 840.93559:51 840.96467:77 840.99647:248 841.03939:51 842.38534:68 842.70723:34 842.80095:34 842.92117:51 843.22074:34 843.24723:17 843.31449:154 843.41151:26 843.43801:130 843.53751:50385 843.6549:17 843.68344:51 844.05247:34 844.07286:120 844.10549:128 844.35428:34 844.45523:103 844.5256:34 845.09475:86 845.71308:69 845.74166:34 846.20709:69
50	Unknown	173	0.1024	0.4873167	0.57965	844.5409	7966.85400390625	40744.5703125	null	[M+H]+	M + 1	isotope of 49	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	227.4341	844.073:1033 844.12801:74 844.18356:76 844.23734:16 844.26801:73 844.30099:74 844.35866:33 844.39595:122 844.45063:149 844.54092:14813 844.67593:26 844.7166:27 844.7499:19 844.79133:38 844.82301:4 844.86449:20 844.88829:13 844.97557:17 844.99908:14 845.02867:60 845.07869:522 845.13602:32 845.1568:9 845.2046:60 845.24479:37 845.28652:88 845.33196:56 845.39153:229 845.542:5064 845.66654:58 845.74325:9 845.81382:61 845.88306:33 845.91523:19 845.94047:11 845.97857:63 846.00205:7 846.06062:305 846.13868:33 846.18636:85 846.28064:961 846.3427:14 846.38552:166 846.54108:1495 846.60103:40 846.62436:38 846.69652:134 846.74992:70 846.81299:45 846.85011:21 846.91096:115 846.93299:9 846.99024:205 847.05587:167 847.11566:18 847.1737:79 847.20166:16 847.22478:51 847.28425:480 847.34699:92 847.3835:77 847.42687:169 847.51733:1458 847.60222:60 847.63668:80 847.72008:8 847.75911:42 847.7983:34 847.83286:109 847.89295:42 847.94432:21 848.00403:218 848.06785:131 848.16988:125 848.20598:50 848.23073:8 848.28677:425 848.3685:306 848.42512:184 848.49206:1699 848.62879:115 848.68194:39 848.73017:20 848.76099:75 848.7846:9 848.82206:6 848.8471:61 848.89524:13 848.94927:66 849.00412:58 849.06656:137 849.12854:4 849.15458:6 849.211:170 849.28157:314 849.36656:98 849.49772:1684	
51	w/o MS2:Trichovirin_II_2c_45943_dereplictor_pv_2.77859e-14	173	0.08173333	0.4873167	0.5658166	859.5317	7921.7998046875	40700.5234375	null	[M+Na]+	M + 0	adduct linked to 48_[M+H]+	null	859.53302	C80H140N20O21		GDPJIKURNIWHSE-UHFFFAOYSA-N	[H]OC([H])([H])C([H])(N([H])C(=O)C([H])(N([H])C(=O)C(N([H])C(=O)C(N([H])C(=O)C([H])(N([H])C(=O)C1([H])N(C(=O)C(N([H])C(=O)C(N([H])C(=O)C([H])([H])N([H])C(=O)C(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C(N([H])C(=O)C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	530	True	True	False	null	null	null	null	99.2	321.0315	859.04876:259 859.08428:791 859.16288:73 859.19098:9 859.21008:31 859.28598:133 859.41869:1060 859.53174:15793 859.66037:21 859.70954:45 859.87176:28 859.92733:40 859.96471:20 860.0392:492 860.08746:335 860.1771:55 860.20421:10 860.26319:78 860.33948:49 860.40999:257 860.44626:88 860.53526:8321 860.5893:255 860.6427:36 860.70943:26 860.76848:123 860.87075:62 860.8975:40 860.93955:16 861.00277:302 861.04473:67 861.08321:54 861.12382:94 861.2133:1295 861.27221:20 861.3006:6 861.32292:27 861.34234:9 861.38221:79 861.42376:144 861.54041:5582 861.64749:19 861.68841:28 861.73332:64 861.76917:9 861.81487:7 861.88139:1486 861.94554:49 862.01382:209 862.07529:42 862.12113:69 862.21496:968 862.339:49 862.38101:50 862.42467:91 862.53236:2125 862.64647:32 862.67125:26 862.70684:54 862.74342:34 862.78097:44 862.84999:133 862.88237:214 862.94241:21 863.02163:265 863.11176:112 863.18275:219 863.22457:40 863.25939:87 863.32621:63 863.36713:56 863.43942:255 863.51987:1130 863.63167:527 863.68334:176 863.72503:17 863.75497:38 863.79928:14 863.84849:124 863.93024:48 863.97104:29 864.03166:139 864.0922:29 864.12297:39 864.15378:22 864.18294:35 864.21747:37 864.25899:76 864.31299:49 864.35148:38 864.44215:262	
52	Unknown	173	0.1394	0.4873167	0.6183167	865.6458	5415.32861328125	25314.79296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	360.5434	865.14938:80 865.19536:12 865.22818:41 865.26429:98 865.30476:21 865.35357:9 865.3814:56 865.43062:216 865.50433:410 865.64636:13627 865.74452:19 865.87953:92 865.9656:9 866.0074:83 866.08922:436 866.13303:9 866.17646:20 866.217:182 866.24588:98 866.29365:5 866.35222:29 866.39914:113 866.43832:67 866.50766:342 866.5543:1883 866.65047:7151 866.72354:9 866.76333:32 866.79272:12 866.82991:9 866.89492:96 866.95727:22 867.0524:1741 867.1453:14 867.18317:56 867.21437:114 867.26648:57 867.33542:21 867.38219:50 867.44901:282 867.5524:1732 867.65227:1997 867.74035:14 867.77239:32 867.80035:40 867.86172:161 867.88547:47 867.93986:5 867.96668:19 868.05715:480 868.19086:156 868.2198:21 868.23335:9 868.25085:12 868.29319:36 868.35459:63 868.38182:58 868.44186:248 868.54503:921 868.6539:563 868.71937:24 868.7587:65 868.80423:19 868.86597:101 868.90939:30 868.9581:20 869.00564:310 869.09118:25 869.13948:14 869.18176:23 869.19412:23 869.20957:20 869.2221:9 869.24086:9 869.26466:27 869.33288:43 869.38165:190 869.45317:307 869.50489:237 869.53775:369 869.59358:166 869.65534:160 869.71732:100 869.74795:41 869.79848:17 869.82705:6 869.87487:54 869.91912:6 869.94089:30 869.97249:5 870.00832:148 870.04856:91 870.08528:5 870.13782:14 870.16811:79 870.20121:12 870.22511:48 870.2459:16 870.29145:54 870.3182:17 870.34614:5 870.35822:16 870.37512:10 870.40226:84 870.44031:118 870.50254:819 870.55256:279 870.60468:38 870.64476:144	
53	Unknown	173	0.07656667	0.4873167	0.6859667	899.5989	19277.572265625	110781.625	null	[M+H]+	M + 5	isotope of 412	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	785.4976	899.11881:14 899.1331:28 899.14876:5 899.21882:401 899.31256:56 899.36896:35 899.40512:40 899.4537:126 899.47459:87 899.59886:34600 899.678:24 899.71574:12 899.89269:282 899.97735:44 900.05546:58 900.10286:71 900.19034:9 900.2278:224 900.2771:9 900.30372:85 900.36344:7 900.39474:29 900.45705:221 900.51425:187 900.60293:19405 900.69264:68 900.72835:21 900.76196:43 900.85574:28 900.89465:15 900.91925:16 900.98101:18 901.02556:26 901.08922:316 901.1927:112 901.23612:24 901.27689:11 901.29109:12 901.31904:8 901.34413:9 901.38458:91 901.44507:397 901.51064:267 901.53869:20 901.60365:6442 901.70884:106 901.79241:49 901.85495:24 901.89885:27 901.94409:30 901.9946:25 902.00584:12 902.07501:240 902.1796:28 902.21544:32 902.25359:34 902.30056:54 902.35072:16 902.43996:333 902.52494:148 902.60583:1749 902.71256:88 902.76482:18 902.78891:11 902.81158:30 902.8585:14 902.94594:32 902.98401:81 903.07768:317 903.15165:9 903.23383:98 903.2777:73 903.32761:73 903.45263:469 903.4983:744 903.59249:1197 903.67993:11 903.71806:106 903.75923:13 903.78944:11 903.84509:32 903.89156:27 903.93165:77 903.99841:618 904.06802:116 904.10363:16 904.16642:5 904.23331:147 904.30781:5 904.33621:51 904.42543:249 904.49999:812 904.58947:698	119.08172:19 203.13835:25 205.11835:25 219.17384:400 677.3617:23 681.42632:162 767.16791:65 812.04072:17 843.38787:86 843.48518:127 843.53511:2209 896.84243:177 896.88614:194 898.44955:106 898.51056:35 899.2248:71 899.41413:248 899.47331:233 899.59945:59895 899.89119:88 900.2346:53 901.88192:106 902.07795:35
54	Unknown	173	0.07656667	0.4873167	0.6581333	900.6029	10787.0341796875	60184.5703125	null	[M+H]+	M + 6	isotope of 412	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	494.8359	900.19034:9 900.2278:224 900.2771:9 900.30372:85 900.36344:7 900.39474:29 900.45705:221 900.51425:187 900.60293:19405 900.69264:68 900.72835:21 900.76196:43 900.85574:28 900.89465:15 900.91925:16 900.98101:18 901.02556:26 901.08922:316 901.1927:112 901.23612:24 901.27689:11 901.29109:12 901.31904:8 901.34413:9 901.38458:91 901.44507:397 901.51064:267 901.53869:20 901.60365:6442 901.70884:106 901.79241:49 901.85495:24 901.89885:27 901.94409:30 901.9946:25 902.00584:12 902.07501:240 902.1796:28 902.21544:32 902.25359:34 902.30056:54 902.35072:16 902.43996:333 902.52494:148 902.60583:1749 902.71256:88 902.76482:18 902.78891:11 902.81158:30 902.8585:14 902.94594:32 902.98401:81 903.07768:317 903.15165:9 903.23383:98 903.2777:73 903.32761:73 903.45263:469 903.4983:744 903.59249:1197 903.67993:11 903.71806:106 903.75923:13 903.78944:11 903.84509:32 903.89156:27 903.93165:77 903.99841:618 904.06802:116 904.10363:16 904.16642:5 904.23331:147 904.30781:5 904.33621:51 904.42543:249 904.49999:812 904.58947:698 904.67133:58 904.74379:87 904.80357:16 904.8519:33 904.9036:49 904.94826:26 905.00097:277 905.0377:24 905.06106:61 905.09519:24 905.1411:6 905.18153:66 905.23342:109 905.27009:23 905.31135:39 905.36608:141 905.42627:218 905.50694:809 905.59213:365	
55	Unknown	173	0.09206667	0.4873167	0.5658166	915.5926	5931.259765625	30474.541015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	297.045	915.11925:205 915.18842:53 915.23783:111 915.30832:47 915.37856:31 915.47403:863 915.59262:11745 915.67264:55 915.73535:24 915.7806:37 915.94933:14 915.99595:34 916.08508:458 916.1371:74 916.181:32 916.29676:14 916.33865:74 916.40234:22 916.59626:7907 916.66328:7 916.69227:10 916.72236:52 916.76419:29 916.87336:12 916.99675:44 917.06522:340 917.09573:247 917.16372:20 917.21473:5 917.26969:99 917.33978:44 917.39278:51 917.46989:273 917.59509:3326 917.70991:49 917.73484:23 917.78805:24 917.83347:29 917.89908:62 917.95151:44 917.98107:23 918.06567:171 918.09586:74 918.12297:62 918.1757:32 918.25985:110 918.29948:84 918.37924:64 918.4432:164 918.49972:156 918.58767:1510 918.69367:18 918.72711:34 918.78552:42 918.81032:40 918.8457:14 918.87061:18 918.90803:26 918.99409:17 919.01172:25 919.05901:113 919.10216:99 919.17273:37 919.24692:91 919.29487:51 919.32832:72 919.40819:115 919.44076:17 919.49332:397 919.58134:925 919.6851:38 919.70222:5 919.71874:95 919.78654:9 919.8082:26 919.86925:28 919.91186:72 919.99058:33 920.06479:83 920.10699:83 920.15275:33 920.20255:9 920.2427:57 920.30471:387 920.36362:15 920.42406:154 920.5037:242 920.58552:457	
56	Unknown	173	0.2671667	0.4873167	0.6318	923.5667	8652.9990234375	44560.515625	null	[M+2H]2+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	296.9127	923.13563:9 923.16162:33 923.22945:99 923.29054:245 923.4129:23 923.4362:24 923.48034:116 923.56673:16188 923.65217:105 923.69893:36 923.73235:38 923.82408:9 923.87852:21 923.91331:84 923.96104:54 924.06882:15388 924.16527:79 924.20089:69 924.25949:196 924.30692:33 924.35743:9 924.41957:58 924.57014:9095 924.65825:176 924.70541:35 924.75008:5 924.77569:24 924.8271:55 924.8696:9 924.90813:63 924.98923:5 925.00578:17 925.07062:3459 925.14037:14 925.16496:7 925.21297:63 925.26259:208 925.3181:31 925.35169:20 925.36613:17 925.41942:101 925.45734:59 925.51276:281 925.57053:1384 925.6645:180 925.71557:12 925.73283:44 925.76285:17 925.78317:56 925.83725:29 925.87414:40 925.91905:61 926.02205:760 926.06941:360 926.13129:24 926.17118:13 926.25431:271 926.30807:19 926.35213:26 926.38866:12 926.42752:141 926.45819:76 926.52143:1273 926.61267:61 926.66039:148 926.71727:71 926.75659:33 926.79431:42 926.82562:21 926.9239:66 926.97272:40 927.0256:454 927.09547:18 927.13069:6 927.26681:300 927.30717:55 927.34169:13 927.37773:22 927.44832:630 927.53055:816 927.60182:230 927.66232:62 927.70081:79 927.73946:17 927.77111:63 927.81659:18 927.87188:14 927.91691:54 927.99913:6 928.02712:78 928.06482:61 928.10711:21 928.18368:41 928.25496:218 928.3978:102 928.45389:441 928.54997:751	
57	Unknown	173	0.2141	0.4873167	0.8109667	924.0688	7747.31640625	36709.62890625	null	[M+2H]2+	M + 1	isotope of 56	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	217.109	923.65217:105 923.69893:36 923.73235:38 923.82408:9 923.87852:21 923.91331:84 923.96104:54 924.06882:15388 924.16527:79 924.20089:69 924.25949:196 924.30692:33 924.35743:9 924.41957:58 924.57014:9095 924.65825:176 924.70541:35 924.75008:5 924.77569:24 924.8271:55 924.8696:9 924.90813:63 924.98923:5 925.00578:17 925.07062:3459 925.14037:14 925.16496:7 925.21297:63 925.26259:208 925.3181:31 925.35169:20 925.36613:17 925.41942:101 925.45734:59 925.51276:281 925.57053:1384 925.6645:180 925.71557:12 925.73283:44 925.76285:17 925.78317:56 925.83725:29 925.87414:40 925.91905:61 926.02205:760 926.06941:360 926.13129:24 926.17118:13 926.25431:271 926.30807:19 926.35213:26 926.38866:12 926.42752:141 926.45819:76 926.52143:1273 926.61267:61 926.66039:148 926.71727:71 926.75659:33 926.79431:42 926.82562:21 926.9239:66 926.97272:40 927.0256:454 927.09547:18 927.13069:6 927.26681:300 927.30717:55 927.34169:13 927.37773:22 927.44832:630 927.53055:816 927.60182:230 927.66232:62 927.70081:79 927.73946:17 927.77111:63 927.81659:18 927.87188:14 927.91691:54 927.99913:6 928.02712:78 928.06482:61 928.10711:21 928.18368:41 928.25496:218 928.3978:102 928.45389:441 928.54997:751 928.64926:883 928.73444:68 928.78009:31 928.85276:97 928.90872:60 928.96057:119 928.99443:21 929.0286:30 929.05295:19	
